# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	9489
#@/user_id	aef07baf-fc31-4dbf-911c-c1bc15ed306d
a 	阿	c=3 d=5.54929e-06 t=9489
pi fu you ze 	匹夫有責	c=1 d=1.43406e-06 t=9489
pi shang 	披上	c=1 d=1.00847e-11 t=9489
pian 	偏	c=2 d=3.65595e-08 t=9489
pian 	篇	c=2 d=5.57289e-13 t=9489
pian duan 	片段	c=1 d=0.0145524 t=9489
pian xiang 	偏向	c=2 d=3.15453e-08 t=9489
pian yi 	便宜	c=1 d=1.104e-14 t=9489
pian zi 	片子	c=1 d=1.31447e-11 t=9489
pian zi 	騙子	c=1 d=2.8968e-13 t=9489
piao 	票	c=1 d=6.15907e-05 t=9489
piao liang 	漂亮	c=1 d=0.496585 t=9489
pin 	拼	c=1 d=0.000293099 t=9489
pin lv 	頻率	c=2 d=0.00583241 t=9489
pin yin 	拼音	c=1 d=0.70822 t=9489
ping 	平	c=1 d=4.78756e-12 t=9489
ping bi 	屏蔽	c=3 d=0.109154 t=9489
ping bu qing yun 	平步青雲	c=1 d=1.2662e-12 t=9489
ping fang 	蘋方	c=1 d=7.07114e-12 t=9489
ping fen 	評分	c=3 d=0.786636 t=9489
ping guo 	蘋果	c=1 d=9.31254e-16 t=9489
ping shi 	平時	c=1 d=0.733447 t=9489
ping tai 	平臺	c=2 d=3.52239e-08 t=9489
pu er 	普爾	c=0 d=4.94698e-16 t=9489
pu tao 	葡萄	c=1 d=4.35368e-12 t=9489
qi 	其	c=3 d=0.0107813 t=9489
qi 	奇	c=1 d=1.10916e-13 t=9489
qi 	期	c=0 d=0.00539337 t=9489
qi 	氣	c=1 d=0.13068 t=9489
qi 	騎	c=1 d=3.10525e-07 t=9489
qi cai 	奇材	c=1 d=1.66297e-13 t=9489
qi dai 	期待	c=4 d=1.25101 t=9489
qi dao 	祈禱	c=1 d=0.021068 t=9489
qi dong 	啓動	c=1 d=0.38868 t=9489
qi lai 	起來	c=3 d=0.0101529 t=9489
qi ma 	起碼	c=1 d=0.0225956 t=9489
qi miao 	其妙	c=1 d=1.04963e-11 t=9489
qi sheng 	氣盛	c=1 d=2.74271e-17 t=9489
qi shi 	其實	c=14 d=0.470011 t=9489
qi shi 	歧視	c=1 d=8.46857e-16 t=9489
qi shi jiu shi 	其實就是	c=1 d=3.8249e-18 t=9489
qi shi shi 	其實是	c=1 d=3.14458e-08 t=9489
qi shi ye 	企事業	c=1 d=1 t=9489
qi ta 	其他	c=10 d=1.16987 t=9489
qi tiao 	七條	c=1 d=6.84211e-07 t=9489
qi yin 	豈因	c=1 d=1.44125e-06 t=9489
qi zhong 	其中	c=1 d=1.17431e-08 t=9489
qian 	前	c=3 d=0.336304 t=9489
qian 	錢	c=1 d=2.64747e-13 t=9489
qian jing 	前景	c=0 d=8.03202e-12 t=9489
qian jing se 	前景色	c=1 d=8.07228e-11 t=9489
qian mian 	前面	c=10 d=0.00135529 t=9489
qian pai 	前排	c=1 d=1.49747e-15 t=9489
qian suo wei jian 	前所未見	c=1 d=0.158025 t=9489
qian ta 	欠他	c=1 d=1.69276e-16 t=9489
qian wan 	千萬	c=1 d=4.34096e-07 t=9489
qian wang 	前往	c=2 d=1.78777e-12 t=9489
qian yi 	遷移	c=1 d=1.72103e-05 t=9489
qian zhen zi 	前陣子	c=2 d=2.80297e-08 t=9489
qiang han 	強悍	c=1 d=0.0739031 t=9489
qie 	且	c=1 d=1.31175e-16 t=9489
qie huan 	切換	c=3 d=1 t=9489
qie wu 	切勿	c=1 d=2.40133e-12 t=9489
qin qi 	親戚	c=1 d=0.0867261 t=9489
qing 	情	c=0 d=1.15982e-10 t=9489
qing 	請	c=17 d=0.571209 t=9489
qing chu 	清楚	c=1 d=0.0812682 t=9489
qing dan 	清單	c=18 d=0.322732 t=9489
qing ge 	情歌	c=1 d=0.537944 t=9489
qing kuang 	情況	c=3 d=0.609571 t=9489
qing nian 	青年	c=0 d=2.97529e-05 t=9489
qing nian qun 	青年羣	c=1 d=0.00029902 t=9489
qing qing 	輕輕	c=1 d=1.51984e-13 t=9489
qing song 	輕鬆	c=1 d=1.85092e-08 t=9489
qing xian zhong huan 	情獻中環	c=1 d=1.16563e-09 t=9489
qing xiang 	傾向	c=2 d=0.00460782 t=9489
qiu 	球	c=2 d=3.4166e-13 t=9489
qu 	去	c=44 d=1.17135 t=9489
qu bie 	區別	c=6 d=0.0136133 t=9489
qu dao 	去到	c=1 d=7.89335e-12 t=9489
qu diao 	去掉	c=2 d=0.0121716 t=9489
qu dong 	驅動	c=1 d=0.0149956 t=9489
qu guan 	取關	c=2 d=3.17238e-12 t=9489
qu jing tong you 	曲徑通幽	c=2 d=1.11357e-05 t=9489
qu yong 	取用	c=3 d=0.118997 t=9489
quan 	全	c=1 d=7.62576e-18 t=9489
quan 	圈	c=1 d=3.20255e-17 t=9489
quan ban 	全版	c=1 d=1.86533e-11 t=9489
quan bu 	全部	c=2 d=2.3276e-06 t=9489
quan chang 	全場	c=1 d=0.00530026 t=9489
quan jiao 	全角	c=2 d=1.76372e-10 t=9489
quan ren lei 	全人類	c=1 d=7.54217e-06 t=9489
quan zi 	圈子	c=1 d=4.27997e-17 t=9489
que 	卻	c=3 d=0.000809441 t=9489
que ding 	確定	c=1 d=3.9387e-10 t=9489
que ren 	確認	c=2 d=0.0175684 t=9489
que shi 	確實	c=1 d=0.0578443 t=9489
qun 	羣	c=3 d=0.0646518 t=9489
qun you 	羣友	c=2 d=9.55627e-12 t=9489
ran hou 	然後	c=6 d=0.0448245 t=9489
rang 	讓	c=12 d=1.25521 t=9489
rang ni 	讓你	c=1 d=1.70507e-13 t=9489
rang wo 	讓我	c=2 d=0.000542485 t=9489
rao 	繞	c=1 d=0.511709 t=9489
re dian 	熱點	c=1 d=3.65348e-08 t=9489
re shen 	熱身	c=3 d=0.000399248 t=9489
ren 	人	c=31 d=0.469274 t=9489
ren gong 	人工	c=1 d=2.74224e-15 t=9489
ren he 	任何	c=4 d=0.0417853 t=9489
ren lei 	人類	c=3 d=1.9376e-06 t=9489
ren min 	人民	c=1 d=3.59909e-08 t=9489
ren ming 	人名	c=2 d=6.43245e-08 t=9489
ren sheng 	人生	c=4 d=1.70832e-06 t=9489
ren shi 	認識	c=2 d=6.71276e-10 t=9489
ren tian tang 	任天堂	c=1 d=1.97556e-10 t=9489
ren wei 	認爲	c=2 d=0.0164902 t=9489
ren wu 	任務	c=13 d=0.509958 t=9489
ren xing 	任性	c=1 d=0.0274607 t=9489
ren yi 	任一	c=1 d=0.00366107 t=9489
ren zai 	人在	c=1 d=0.018043 t=9489
ren zhi 	認知	c=32 d=0.27736 t=9489
reng 	仍	c=1 d=5.57485e-09 t=9489
reng hui 	仍會	c=1 d=0.609571 t=9489
ri 	日	c=1 d=0.167797 t=9489
ri ben 	日本	c=1 d=1.65496e-15 t=9489
ri chang 	日昌	c=1 d=4.56741e-17 t=9489
ri cheng 	日程	c=1 d=0.00951391 t=9489
ri zhi 	日誌	c=1 d=0.102284 t=9489
rong 	容	c=1 d=1.35404e-07 t=9489
rong yi 	容易	c=3 d=0.00253683 t=9489
ru 	入	c=3 d=0.408608 t=9489
ru 	如	c=3 d=1.05052e-12 t=9489
ru ci 	如此	c=6 d=3.02656e-05 t=9489
ru gu 	入股	c=0 d=1.92744e-15 t=9489
ru gu o 	入股哦	c=10 d=3.29798e-06 t=9489
ru guo 	如果	c=21 d=0.570548 t=9489
ru he 	如何	c=40 d=1.77605 t=9489
ru he chu li 	如何處理	c=0 d=0.0873716 t=9489
ru he chu li he 	如何處理和	c=1 d=0.878095 t=9489
ru jin 	如今	c=1 d=2.82576e-15 t=9489
ru kou 	入口	c=1 d=1.76065e-08 t=9489
ru shang 	如上	c=1 d=0.0319048 t=9489
ru shuo 	入說	c=1 d=4.33418e-18 t=9489
ru xia 	如下	c=3 d=2.11343e-09 t=9489
ru yi 	如一	c=0 d=0.056836 t=9489
ru yu de shui 	如魚得水	c=1 d=0.000982903 t=9489
ru zhi 	入職	c=1 d=1.13431e-12 t=9489
ruan jian 	軟件	c=8 d=0.873716 t=9489
ruo 	若	c=1 d=0.0290133 t=9489
san 	三	c=10 d=0.000845655 t=9489
san ceng 	三層	c=1 d=6.14421e-06 t=9489
san chong 	三重	c=2 d=0.000557652 t=9489
san chong jing jie 	三重境界	c=1 d=1.71688e-06 t=9489
san dian 	三點	c=1 d=4.62132e-08 t=9489
san duan lun 	三段論	c=1 d=0.000468957 t=9489
san ge 	三個	c=1 d=4.7375e-06 t=9489
san ge yue 	三個月	c=1 d=4.55174e-06 t=9489
san pian 	三篇	c=1 d=5.52032e-11 t=9489
san si 	三四	c=1 d=0.313486 t=9489
sao 	掃	c=1 d=4.11249e-09 t=9489
sao yi sao 	掃一掃	c=1 d=3.77449e-09 t=9489
se 	色	c=0 d=8.03202e-12 t=9489
sha 	啥	c=5 d=0.814965 t=9489
sha 	莎	c=1 d=1.65355e-05 t=9489
sha wen ti 	啥問題	c=1 d=0.0342181 t=9489
shai xuan 	篩選	c=1 d=4.01758e-08 t=9489
shan 	山	c=1 d=1.46707e-09 t=9489
shan 	珊	c=1 d=0.0558548 t=9489
shan qu 	刪去	c=2 d=0.951229 t=9489
shan yong 	善用	c=1 d=1.00327e-09 t=9489
shang 	上	c=14 d=0.0539337 t=9489
shang 	熵	c=1 d=0.00491728 t=9489
shang ban shen 	上半身	c=1 d=6.84444e-11 t=9489
shang bang 	上榜	c=1 d=0.67032 t=9489
shang can 	上餐	c=1 d=9.35285e-08 t=9489
shang che 	上車	c=1 d=6.57382e-07 t=9489
shang chuan 	上傳	c=2 d=4.20179e-06 t=9489
shang chuang 	上牀	c=2 d=0.0977834 t=9489
shang ke 	上課	c=3 d=5.12085e-12 t=9489
shang lu 	上路	c=1 d=1.12631e-17 t=9489
shang mian 	上面	c=1 d=5.01048e-18 t=9489
shang shang 	上上	c=1 d=3.82229e-10 t=9489
shang tu 	上圖	c=3 d=0.726149 t=9489
shang xi 	賞析	c=1 d=5.10996e-14 t=9489
shang xian 	上線	c=1 d=4.39893e-16 t=9489
shang xiao 	上校	c=1 d=4.37699e-16 t=9489
shang zhou 	上週	c=1 d=0.0475963 t=9489
shao 	少	c=1 d=0.204948 t=9489
shao 	紹	c=1 d=0.000127806 t=9489
shao deng 	稍等	c=3 d=1.36037e-11 t=9489
shao nao 	燒腦	c=2 d=0.000322451 t=9489
shao nian 	少年	c=1 d=1.39599e-13 t=9489
shao nv 	少女	c=1 d=0.0208584 t=9489
shao shu 	少數	c=1 d=1.55779e-09 t=9489
she 	社	c=1 d=9.88839e-16 t=9489
she 	設	c=1 d=9.83907e-16 t=9489
she bei 	設備	c=1 d=1.26663e-16 t=9489
she ding 	設定	c=5 d=1.16784 t=9489
she ji 	涉及	c=4 d=0.00431784 t=9489
she ji 	設計	c=12 d=0.985112 t=9489
she ying 	攝影	c=1 d=1.81081e-15 t=9489
she zhi 	設置	c=5 d=1.27481 t=9489
shen 	深	c=0 d=1.45573e-07 t=9489
shen 	神	c=2 d=0.0758251 t=9489
shen bi 	神筆	c=1 d=0.0389686 t=9489
shen bian 	身邊	c=1 d=0.149569 t=9489
shen chu 	身處	c=2 d=6.04019e-11 t=9489
shen gao 	身高	c=1 d=0.226502 t=9489
shen ke 	深刻	c=1 d=1.4936e-14 t=9489
shen me 	什麼	c=29 d=1.5622 t=9489
shen qing 	申請	c=1 d=0.0405589 t=9489
shen shang 	身上	c=1 d=2.97064e-15 t=9489
shen ye 	深夜	c=1 d=1.55805e-11 t=9489
sheng 	生	c=1 d=3.31606e-15 t=9489
sheng cheng 	生成	c=1 d=4.03772e-08 t=9489
sheng cun 	生存	c=6 d=0.634448 t=9489
sheng huan 	生還	c=0 d=1.7567e-12 t=9489
sheng huo 	生活	c=2 d=0.647265 t=9489
sheng ji 	升級	c=4 d=0.00554422 t=9489
sheng ming 	生命	c=4 d=0.284101 t=9489
sheng ming 	聲明	c=1 d=0.00625109 t=9489
sheng ri 	生日	c=3 d=2.62932e-09 t=9489
sheng wu 	生物	c=1 d=9.21203e-06 t=9489
shi 	事	c=1 d=1.18386e-15 t=9489
shi 	實	c=1 d=2.5058e-13 t=9489
shi 	師	c=1 d=3.76731e-16 t=9489
shi 	是	c=199 d=6.93801 t=9489
shi 	時	c=6 d=0.914068 t=9489
shi 	詩	c=1 d=2.65939e-07 t=9489
shi ba 	是吧	c=1 d=3.92106e-16 t=9489
shi bai 	失敗	c=1 d=2.77027e-17 t=9489
shi bu 	是不	c=0 d=6.99959e-11 t=9489
shi bu shi 	是不是	c=1 d=0.0266491 t=9489
shi bu yi chi 	事不宜遲	c=1 d=2.25488e-07 t=9489
shi ci 	詩詞	c=1 d=8.21129e-06 t=9489
shi dang 	適當	c=1 d=9.91061e-13 t=9489
shi de 	使得	c=1 d=0.960789 t=9489
shi de 	是的	c=5 d=1.06362 t=9489
shi de jiu shi 	是的就是	c=1 d=4.021e-18 t=9489
shi de ne 	是的呢	c=1 d=0.985112 t=9489
shi fan 	示範	c=1 d=5.16044e-12 t=9489
shi fen 	十分	c=3 d=0.814647 t=9489
shi fou 	是否	c=12 d=0.000873489 t=9489
shi fu 	師傅	c=4 d=6.36663e-13 t=9489
shi fu 	師父	c=1 d=0.0422141 t=9489
shi gan 	實感	c=1 d=3.73566e-05 t=9489
shi ge 	詩歌	c=4 d=0.000776968 t=9489
shi guo 	試過	c=1 d=0.280832 t=9489
shi hou 	時候	c=6 d=0.755784 t=9489
shi ji 	時機	c=1 d=2.4372e-10 t=9489
shi jian 	事件	c=2 d=1.15521e-13 t=9489
shi jian 	時間	c=9 d=0.524862 t=9489
shi jie 	世界	c=1 d=0.00402593 t=9489
shi jie 	師姐	c=1 d=0.123687 t=9489
shi ju 	詩句	c=2 d=1.70455e-06 t=9489
shi jue 	視覺	c=1 d=8.59217e-10 t=9489
shi kuai 	十塊	c=1 d=2.3016e-13 t=9489
shi li 	勢力	c=1 d=0.240508 t=9489
shi li 	實例	c=1 d=2.52487e-14 t=9489
shi ming 	使命	c=1 d=1.90333e-13 t=9489
shi ni 	是你	c=1 d=0.831104 t=9489
shi pin 	視頻	c=20 d=0.00100276 t=9489
shi qing 	事情	c=6 d=0.852719 t=9489
shi san 	失散	c=1 d=1.89448e-17 t=9489
shi shi 	事實	c=6 d=0.244998 t=9489
shi shi 	時時	c=1 d=3.27347e-10 t=9489
shi shi 	試試	c=5 d=0.980004 t=9489
shi tang 	食堂	c=1 d=1.56586e-11 t=9489
shi wang 	駛往	c=1 d=1.69714e-17 t=9489
shi wen 	詩文	c=1 d=1.87372e-05 t=9489
shi wo 	是我	c=1 d=1.52772e-15 t=9489
shi wu 	事物	c=2 d=0.0447868 t=9489
shi xian 	實現	c=2 d=0.873716 t=9489
shi xiang 	事項	c=1 d=2.30756e-14 t=9489
shi ya 	是呀	c=1 d=0.0170774 t=9489
shi yan 	實驗	c=1 d=5.54988e-15 t=9489
shi yi 	適宜	c=1 d=0.744532 t=9489
shi ying 	適應	c=0 d=3.73821e-14 t=9489
shi yong 	使用	c=12 d=0.695557 t=9489
shi yong 	實用	c=1 d=3.76475e-08 t=9489
shi yong 	試用	c=1 d=2.09879e-16 t=9489
shi zai 	實在	c=1 d=1.1396e-08 t=9489
shi zhong xin 	市中心	c=1 d=0.486752 t=9489
shi zuo 	視作	c=1 d=0.0192547 t=9489
shou 	手	c=2 d=0.10383 t=9489
shou 	收	c=3 d=3.15562e-13 t=9489
shou 	首	c=1 d=9.03577e-14 t=9489
shou dao 	收到	c=7 d=1.81241e-05 t=9489
shou dong 	手動	c=1 d=0.913931 t=9489
shou hao 	收好	c=1 d=0.00733572 t=9489
shou hou 	售後	c=2 d=0.043125 t=9489
shou huan ying 	受歡迎	c=1 d=0.66034 t=9489
shou huo 	收穫	c=3 d=2.61037e-08 t=9489
shou ji 	手機	c=2 d=2.7377e-15 t=9489
shou kan 	收看	c=1 d=9.19451e-13 t=9489
shou ma 	瘦馬	c=1 d=3.12082e-07 t=9489
shou shi 	收拾	c=1 d=1.42764e-12 t=9489
shou xian 	首先	c=1 d=0.00267181 t=9489
shu 	叔	c=1 d=6.67886e-17 t=9489
shu 	數	c=2 d=3.16083e-08 t=9489
shu 	書	c=3 d=0.000243749 t=9489
shu chu 	輸出	c=1 d=1.73443e-08 t=9489
shu dan 	書單	c=3 d=0.00039736 t=9489
shu fa 	抒發	c=1 d=3.75439e-05 t=9489
shu ji 	書籍	c=1 d=1.13099e-07 t=9489
shu ju 	數據	c=5 d=1.00646e-11 t=9489
shu mei 	樹莓	c=3 d=0.037068 t=9489
shu ming 	署名	c=1 d=1.11742e-12 t=9489
shu qi 	暑期	c=2 d=1.2173e-11 t=9489
shu ru 	輸入	c=5 d=0.869358 t=9489
shu ru fa 	輸入法	c=7 d=1.15878 t=9489
shu shi wu du 	熟視無睹	c=1 d=2.66582e-06 t=9489
shu shu 	叔叔	c=1 d=6.32144e-17 t=9489
shu xi 	熟悉	c=3 d=0.1764 t=9489
shu xu guan 	鼠鬚管	c=15 d=3.73058 t=9489
shu yu 	屬於	c=2 d=3.49525e-08 t=9489
shu yu 	術語	c=2 d=4.49558e-07 t=9489
shua 	刷	c=2 d=4.95029e-10 t=9489
shuang 	雙	c=2 d=0.000291637 t=9489
shuang li 	爽利	c=1 d=0.00878245 t=9489
shuang pin 	雙拼	c=4 d=2.59361e-17 t=9489
shuang yin hao 	雙引號	c=1 d=0.843665 t=9489
shui 	睡	c=2 d=3.84635e-10 t=9489
shui 	誰	c=4 d=7.49708e-11 t=9489
shui fei 	水費	c=1 d=7.25385e-18 t=9489
shui lan 	水藍	c=1 d=4.00095e-18 t=9489
shui mei 	睡沒	c=1 d=2.31235e-09 t=9489
shui ping 	水平	c=1 d=4.69116e-08 t=9489
shui ru 	誰入	c=1 d=1.84708e-13 t=9489
shui yue 	水月	c=2 d=2.61452e-06 t=9489
shui zhe 	睡着	c=3 d=3.02436e-08 t=9489
shun bian 	順便	c=1 d=9.90387e-05 t=9489
shun chang 	順暢	c=2 d=0.00873865 t=9489
shun li 	順利	c=1 d=3.63774e-16 t=9489
shuo 	說	c=37 d=1.48349 t=9489
shuo bu chu 	說不出	c=1 d=8.59802e-18 t=9489
shuo bu shang 	說不上	c=1 d=1.17795e-15 t=9489
shuo dao 	說到	c=6 d=0.0204453 t=9489
shuo de 	說的	c=0 d=0.140421 t=9489
shuo fa 	說法	c=2 d=0.00470091 t=9489
shuo hua 	說話	c=1 d=7.57998e-06 t=9489
shuo ju 	說句	c=1 d=0.0383884 t=9489
shuo ming 	說明	c=6 d=0.0234005 t=9489
shuo shuo 	說說	c=2 d=0.000457625 t=9489
shuo wan 	說完	c=1 d=0.0101022 t=9489
shuo wo 	說我	c=2 d=0.0255682 t=9489
si 	似	c=2 d=0.00296973 t=9489
si 	四	c=3 d=4.93257e-10 t=9489
si 	死	c=1 d=0.0523397 t=9489
si ceng 	四層	c=4 d=0.000595213 t=9489
si ceng lun 	四層論	c=1 d=0.000452827 t=9489
si chu 	四處	c=1 d=3.16798e-07 t=9489
si guan 	四關	c=1 d=0.000263884 t=9489
si hu 	似乎	c=2 d=0.437087 t=9489
si kao 	思考	c=2 d=0.00890981 t=9489
si wei 	思維	c=1 d=0.00538036 t=9489
si xiang 	思想	c=2 d=3.74572e-05 t=9489
si zi 	私自	c=1 d=0.0731678 t=9489
song 	送	c=3 d=5.82947e-05 t=9489
song shu 	送書	c=1 d=3.97072e-17 t=9489
sou 	搜	c=1 d=1.0736e-12 t=9489
sou gou 	搜狗	c=1 d=0.891366 t=9489
sou suo 	搜索	c=2 d=3.51117e-07 t=9489
su du 	速度	c=3 d=4.68759e-10 t=9489
su feng 	素封	c=0 d=0.00788664 t=9489
su hua 	俗話	c=1 d=0.000144823 t=9489
su she 	宿舍	c=1 d=2.93149e-06 t=9489
suan 	算	c=1 d=2.60717e-09 t=9489
suan bu suan 	算不算	c=1 d=0.524663 t=9489
suan fa 	算法	c=7 d=0.00254764 t=9489
suan nai 	酸奶	c=2 d=0.519442 t=9489
suan shi 	算是	c=4 d=0.266911 t=9489
suan suan 	酸酸	c=1 d=4.95894e-14 t=9489
sui 	雖	c=1 d=1.37474e-09 t=9489
sui shen 	隨身	c=1 d=0.16696 t=9489
sui shi 	隨時	c=1 d=0.2334 t=9489
sui yi 	隨意	c=1 d=0.0544757 t=9489
suo 	所	c=2 d=0.00111938 t=9489
suo de 	所得	c=1 d=3.21586e-07 t=9489
suo wei 	所謂	c=0 d=1.79249e-14 t=9489
suo yi 	所以	c=16 d=0.908061 t=9489
suo you 	所有	c=5 d=0.111359 t=9489
ta 	他	c=9 d=0.337902 t=9489
ta 	她	c=7 d=9.1132e-10 t=9489
ta 	它	c=12 d=0.0284912 t=9489
ta he 	他和	c=1 d=5.5633e-14 t=9489
ta jia 	她家	c=1 d=2.08832e-16 t=9489
ta men 	他們	c=4 d=7.56298e-09 t=9489
ta men 	她們	c=2 d=1.01003 t=9489
ta men 	它們	c=2 d=8.03338e-07 t=9489
ta xin 	他心	c=1 d=0.00047889 t=9489
ta yu 	他與	c=1 d=6.21019e-14 t=9489
tai 	台	c=1 d=2.03607e-12 t=9489
tai 	太	c=3 d=0.00831246 t=9489
tai che 	太扯	c=1 d=8.81118e-12 t=9489
tai chi 	太遲	c=1 d=0.261846 t=9489
tai da 	太大	c=1 d=1.69628e-11 t=9489
tai yang 	太陽	c=1 d=0.0569831 t=9489
tai zi 	太子	c=1 d=1.41685e-11 t=9489
tan chu 	彈出	c=2 d=0.0196926 t=9489
tan feng 	探風	c=1 d=3.0291e-09 t=9489
tan suo 	探索	c=3 d=0.160414 t=9489
tan xian 	探險	c=1 d=0.19205 t=9489
tang 	堂	c=2 d=1.06838e-09 t=9489
tang 	湯	c=1 d=0.000280202 t=9489
tang chao 	唐朝	c=1 d=1.70067e-12 t=9489
tang ren jie 	唐人街	c=1 d=1.6055e-11 t=9489
tao 	套	c=1 d=0.000792752 t=9489
tao lun 	討論	c=1 d=2.94008e-11 t=9489
te 	特	c=1 d=0.0808629 t=9489
te dian 	特點	c=1 d=9.56486e-07 t=9489
te ding 	特定	c=1 d=4.25645e-11 t=9489
te xiao 	特效	c=1 d=7.32301e-12 t=9489
te zheng 	特徵	c=2 d=1.69303e-06 t=9489
ti 	提	c=1 d=4.78593e-08 t=9489
ti 	替	c=1 d=7.46713e-06 t=9489
ti 	題	c=2 d=4.31775e-05 t=9489
ti chu 	提出	c=6 d=0.00134971 t=9489
ti dai 	替代	c=1 d=0.631284 t=9489
ti dao 	提到	c=5 d=1.23022e-05 t=9489
ti gao 	提高	c=2 d=4.6633e-08 t=9489
ti gong 	提供	c=2 d=1.30248e-07 t=9489
ti huan 	替換	c=1 d=0.582748 t=9489
ti jiao 	提交	c=17 d=1.37783 t=9489
ti kuan 	提款	c=1 d=0.247833 t=9489
ti kuan ji 	提款機	c=1 d=0.210136 t=9489
ti mu 	題目	c=8 d=5.61887e-06 t=9489
ti qian 	提前	c=2 d=2.45652e-07 t=9489
ti qu 	提取	c=3 d=0.543351 t=9489
ti sheng 	提升	c=2 d=0.516851 t=9489
ti shi 	提示	c=5 d=0.000478619 t=9489
ti xian 	體現	c=1 d=0.000629868 t=9489
ti xing 	提醒	c=3 d=0.179066 t=9489
ti yan 	體驗	c=1 d=0.0146986 t=9489
tian 	填	c=3 d=0.164085 t=9489
tian 	天	c=1 d=1.69657e-13 t=9489
tian cheng 	天成	c=1 d=2.55511e-07 t=9489
tian e 	天鵝	c=0 d=5.0862e-19 t=9489
tian fu 	天賦	c=3 d=1.64832e-08 t=9489
tian jia 	添加	c=3 d=3.16373e-11 t=9489
tian ling gai 	天靈蓋	c=1 d=1.47492e-13 t=9489
tian tian 	天天	c=1 d=0.514274 t=9489
tian tian 	甜甜	c=1 d=4.98379e-14 t=9489
tian xia 	天下	c=4 d=0.000943749 t=9489
tian xie 	填寫	c=2 d=7.4107e-05 t=9489
tiao 	條	c=4 d=0.0443785 t=9489
tiao jian 	條件	c=2 d=0.228779 t=9489
tiao jie 	調節	c=4 d=0.049165 t=9489
tiao kuan 	條款	c=2 d=0.0175224 t=9489
tiao xuan 	挑選	c=1 d=2.9763e-08 t=9489
tiao zhan 	挑戰	c=3 d=0.189191 t=9489
tiao zhuan 	跳轉	c=1 d=0.0109985 t=9489
ting 	停	c=1 d=0.0471227 t=9489
ting 	挺	c=5 d=0.951229 t=9489
ting 	聽	c=4 d=1.43027 t=9489
ting duo 	挺多	c=1 d=8.96902e-15 t=9489
ting guo 	聽過	c=1 d=2.61979e-07 t=9489
ting hao 	挺好	c=1 d=1.85988e-06 t=9489
ting kai xin 	挺開心	c=1 d=1.12865e-12 t=9489
ting ke 	聽課	c=1 d=7.5617e-07 t=9489
ting nan 	挺難	c=1 d=0.951229 t=9489
ting zhi 	停止	c=1 d=0.690734 t=9489
tong 	痛	c=1 d=0.794534 t=9489
tong 	筒	c=0 d=0.000975476 t=9489
tong 	通	c=1 d=0.790571 t=9489
tong bu 	同步	c=1 d=3.78619e-16 t=9489
tong chai 	同儕	c=2 d=0.33454 t=9489
tong chai hui 	同儕匯	c=3 d=7.45448e-07 t=9489
tong dao 	通道	c=1 d=0.301194 t=9489
tong gao 	通告	c=1 d=2.08726e-10 t=9489
tong guan 	通關	c=9 d=0.000275568 t=9489
tong guo 	通過	c=12 d=0.172907 t=9489
tong guo xie 	通過寫	c=1 d=2.0016e-17 t=9489
tong ku 	痛苦	c=1 d=0.763379 t=9489
tong lei xing 	同類型	c=1 d=4.05796e-08 t=9489
tong ling 	通靈	c=1 d=1.38187e-11 t=9489
tong ming 	同名	c=2 d=2.31434e-07 t=9489
tong shi 	同事	c=2 d=1.93144e-09 t=9489
tong su 	通俗	c=1 d=1.46682e-07 t=9489
tong tong 	統統	c=1 d=0.00941925 t=9489
tong xiang 	通向	c=1 d=0.082085 t=9489
tong xing 	同行	c=1 d=3.52842e-10 t=9489
tong xue 	同學	c=1 d=1.25621e-07 t=9489
tong xun 	通訊	c=24 d=0.0573319 t=9489
tong yang 	同樣	c=1 d=1.35055e-06 t=9489
tong zhi 	通知	c=1 d=0.0123389 t=9489
tou 	投	c=1 d=0.0213864 t=9489
tou 	頭	c=1 d=9.83238e-08 t=9489
tou bao 	投保	c=3 d=0.0412786 t=9489
tou bi 	投幣	c=1 d=3.8236e-14 t=9489
tou fa 	頭髮	c=1 d=7.99604e-17 t=9489
tou gao 	投稿	c=1 d=7.00197e-14 t=9489
tou ming 	透明	c=1 d=0.918512 t=9489
tou tou 	偷偷	c=1 d=0.0710054 t=9489
tu 	圖	c=2 d=0.612626 t=9489
tu cao 	吐槽	c=1 d=1.94211e-15 t=9489
tu chuang 	圖牀	c=1 d=0.116484 t=9489
tu di 	徒弟	c=1 d=2.44393e-13 t=9489
tu ku 	圖庫	c=1 d=0.0968105 t=9489
tu ling 	圖靈	c=1 d=0.146607 t=9489
tu pian 	圖片	c=7 d=0.0137488 t=9489
tu ran 	突然	c=2 d=1.0535e-10 t=9489
tu shu guan 	圖書館	c=2 d=0.0280154 t=9489
tu wen 	圖文	c=1 d=4.40882e-13 t=9489
tuan dui 	團隊	c=3 d=0.425283 t=9489
tui 	推	c=1 d=8.25245e-06 t=9489
tui bao 	退保	c=1 d=0.0194482 t=9489
tui chi 	推遲	c=1 d=0.418952 t=9489
tui chu 	推出	c=1 d=0.0135686 t=9489
tui chu 	退出	c=1 d=0.0136366 t=9489
tui guang 	推廣	c=2 d=0.0139221 t=9489
tui jian 	推薦	c=7 d=0.18638 t=9489
tui lun 	推論	c=1 d=0.0152985 t=9489
tuo 	妥	c=1 d=5.35808e-13 t=9489
